subject_drugbank_id,affected_drugbank_id
DB08873,DB01184
DB08873,DB01216
DB08873,DB01218
DB08873,DB01267
DB08873,DB06267
DB08873,DB06403
DB08873,DB06419
DB08873,DB06605
DB08873,DB06652
DB08873,DB06697
DB08873,DB08883
DB08873,DB09065
DB08873,DB09068
DB08873,DB09297
DB08873,DB11574
DB08873,DB11586
DB08873,DB11737
DB08873,DB12130
DB08873,DB12161
DB08873,DB12301
DB08873,DB13943
DB08873,DB13952
DB08873,DB13955
DB08873,DB14539
DB08873,DB14541
DB00701,DB09065
DB05521,DB09065
DB13179,DB00246
DB13179,DB00250
DB13179,DB00281
DB13179,DB00343
DB13179,DB00396
DB13179,DB00439
DB13179,DB00497
DB13179,DB00499
DB13179,DB00514
DB13179,DB00528
DB13179,DB00571
DB13179,DB00608
DB13179,DB00624
DB13179,DB00661
DB13179,DB00688
DB00701,DB13179
DB13179,DB00717
DB13179,DB00731
DB13179,DB00734
DB13179,DB00741
DB13179,DB00758
DB13179,DB00783
DB13179,DB00822
DB13179,DB00829
DB13179,DB00904
DB13179,DB00909
DB13179,DB00921
DB13179,DB00962
DB13179,DB00972
DB00976,DB13179
DB13179,DB01054
DB13179,DB01058
DB13179,DB01062
DB13179,DB01095
DB13179,DB01098
DB13179,DB01103
DB13179,DB01114
DB13179,DB01115
DB13179,DB01184
DB01211,DB13179
DB13179,DB01216
DB13179,DB01218
DB13179,DB01267
DB13179,DB06267
DB13179,DB06403
DB13179,DB06419
DB13179,DB06605
DB13179,DB06652
DB13179,DB06697
DB13179,DB06789
DB08873,DB13179
DB13179,DB08883
DB09065,DB13179
DB13179,DB09068
DB13179,DB09231
DB13179,DB09297
DB13179,DB11574
DB13179,DB11586
DB13179,DB11737
DB13179,DB12130
DB13179,DB12161
DB13179,DB12301
DB13179,DB13943
DB13179,DB13944
DB13179,DB13952
DB13179,DB13953
DB13179,DB13954
DB13179,DB13955
DB13179,DB13956
DB13179,DB14539
DB13179,DB14541
DB01149,DB00802
DB00224,DB12130
DB00701,DB00347
DB00701,DB00829
DB00701,DB00980
DB00701,DB01058
DB00701,DB06605
DB00701,DB06697
DB00701,DB06739
DB00701,DB09068
DB00701,DB09166
DB00701,DB12474
DB00763,DB00518
DB00705,DB00458
DB00342,DB11633
DB01072,DB11633
DB01167,DB11633
DB01211,DB11633
DB01232,DB11633
DB01263,DB11633
DB04868,DB11633
DB05521,DB11633
DB00701,DB00468
DB00701,DB01087
DB00220,DB01050
DB00701,DB00176
DB00582,DB00486
DB00701,DB00486
DB01072,DB00486
DB00701,DB00949
DB00701,DB01138
DB00701,DB05812
DB00701,DB14009
DB00701,DB00622
DB01072,DB00622
DB00705,DB00238
DB00705,DB00281
DB00705,DB00304
DB00705,DB00307
DB00705,DB00343
DB00705,DB00412
DB00705,DB00420
DB00705,DB00440
DB00705,DB00471
DB00705,DB00482
DB00705,DB00495
DB00705,DB00514
DB00705,DB00533
DB00705,DB00559
DB00705,DB00568
DB00705,DB00580
DB00705,DB00586
DB00705,DB00617
DB00705,DB00624
DB00705,DB00661
DB00705,DB00678
DB00705,DB00715
DB00705,DB00731
DB00705,DB00744
DB00705,DB00757
DB00705,DB00783
DB00705,DB00814
DB00705,DB00843
DB00705,DB00857
DB00705,DB00904
DB00705,DB00921
DB00705,DB00969
DB00705,DB00972
DB00705,DB01016
DB00705,DB01028
DB00705,DB01037
DB00705,DB01041
DB00705,DB01050
DB00705,DB01072
DB00705,DB01095
DB00705,DB01098
DB00705,DB01104
DB00705,DB01136
DB00705,DB01154
DB00705,DB01221
DB00705,DB01357
DB00705,DB01424
DB00705,DB01435
DB00705,DB01544
DB00705,DB01589
DB00705,DB01628
DB00705,DB03783
DB00705,DB04574
DB00705,DB04841
DB00705,DB04938
DB00705,DB05541
DB00705,DB06652
DB00705,DB06738
DB00705,DB07615
DB00705,DB08439
DB00705,DB09048
DB00705,DB09061
DB00705,DB09288
DB00705,DB11586
DB00705,DB11614
DB00705,DB13941
DB00705,DB13943
DB00705,DB13944
DB00705,DB13952
DB00705,DB13953
DB00705,DB13954
DB00705,DB13955
DB00705,DB13956
DB00705,DB14009
DB00705,DB14011
DB00701,DB01241
DB01072,DB01241
DB00701,DB00169
DB00763,DB00567
DB01149,DB01050
DB00763,DB01039
DB00763,DB01431
DB00763,DB04896
DB00763,DB08918
DB00763,DB01395
DB00342,DB00176
DB00932,DB00176
DB00582,DB11633
DB00701,DB01583
DB01118,DB00814
DB01118,DB01393
DB00701,DB00359
DB00701,DB00482
DB00701,DB00608
DB00701,DB00912
DB00701,DB08918
DB00701,DB09198
DB01118,DB00250
DB01118,DB00255
DB01118,DB00295
DB01118,DB00359
DB01118,DB00495
DB01118,DB00586
DB01118,DB00617
DB01118,DB00688
DB01118,DB00829
DB01118,DB00912
DB01118,DB00972
DB01118,DB01037
DB01118,DB01050
DB01118,DB01184
DB01118,DB01218
DB01118,DB01261
DB01118,DB01357
DB01118,DB01424
DB01118,DB01435
DB01118,DB06605
DB01118,DB06670
DB01118,DB06738
DB01118,DB08918
DB01118,DB08922
DB01118,DB09183
DB01118,DB09198
DB01118,DB09199
DB01118,DB09200
DB01118,DB09201
DB01118,DB11362
DB01118,DB11613
DB01118,DB12026
DB01118,DB12781
DB00701,DB00439
DB00763,DB01016
DB00763,DB01072
DB00763,DB01098
DB00763,DB09048
DB00763,DB14009
DB00701,DB00898
DB00701,DB01411
DB00701,DB01628
DB00701,DB04574
DB00701,DB04920
DB00701,DB09238
DB00701,DB12332
DB01072,DB01041
DB00701,DB05676
DB01072,DB05676
DB00625,DB01238
DB00625,DB14185
DB06595,DB01238
DB00342,DB00252
DB01072,DB00252
DB00220,DB01198
DB00224,DB01198
DB00342,DB01198
DB00625,DB01198
DB00696,DB01198
DB00701,DB01198
DB00705,DB01198
DB00763,DB01198
DB00872,DB01198
DB00932,DB01198
DB00976,DB01198
DB01026,DB01198
DB01072,DB01198
DB01118,DB01198
DB01149,DB01198
DB01167,DB01198
DB01211,DB01198
DB01232,DB01198
DB01263,DB01198
DB01264,DB01198
DB01406,DB01198
DB01601,DB01198
DB02520,DB01198
DB04868,DB01198
DB05521,DB01198
DB06595,DB01198
DB09101,DB01198
DB11730,DB01198
DB11779,DB01198
DB13179,DB01198
DB00220,DB08496
DB00220,DB14055
DB00224,DB08496
DB00224,DB14055
DB00696,DB08496
DB00696,DB14055
DB00701,DB08496
DB00701,DB14055
DB00705,DB08496
DB00705,DB14055
DB00872,DB08496
DB00872,DB14055
DB00976,DB08496
DB00976,DB14055
DB01026,DB08496
DB01026,DB14055
DB01072,DB08496
DB01072,DB14055
DB01149,DB08496
DB01149,DB14055
DB01167,DB08496
DB01167,DB14055
DB01232,DB08496
DB01232,DB14055
DB01263,DB08496
DB01263,DB14055
DB01406,DB08496
DB01406,DB14055
DB01601,DB08496
DB01601,DB14055
DB02520,DB08496
DB02520,DB14055
DB04868,DB08496
DB04868,DB14055
DB11730,DB08496
DB11730,DB14055
DB11779,DB08496
DB11779,DB14055
DB13179,DB08496
DB13179,DB14055
DB00625,DB08496
DB00625,DB14055
DB01211,DB08496
DB01211,DB14055
DB06595,DB08496
DB06595,DB14055
DB01026,DB00238
DB01072,DB01234
DB06595,DB01323
DB06595,DB00207
DB06595,DB00246
DB06595,DB00477
DB06595,DB00518
DB06595,DB00567
DB06595,DB01039
DB06595,DB01098
DB06595,DB01431
DB06595,DB01624
DB06595,DB08882
DB06595,DB09030
DB06595,DB09034
DB06595,DB09048
DB06595,DB09079
DB06595,DB09299
DB06595,DB12141
DB06595,DB12515
DB06595,DB12952
DB06595,DB14009
DB00701,DB00477
DB00701,DB01074
DB00701,DB02703
DB00701,DB04896
DB00701,DB09291
DB00701,DB11586
DB01406,DB00207
DB01406,DB00246
DB01406,DB00477
DB01406,DB00518
DB01406,DB00567
DB01406,DB00717
DB01406,DB01039
DB01406,DB01072
DB01406,DB01222
DB01406,DB01395
DB01406,DB01431
DB01406,DB01624
DB01406,DB09030
DB01406,DB09034
DB01406,DB09048
DB01406,DB09071
DB01406,DB09079
DB01406,DB09299
DB01406,DB12141
DB01406,DB12515
DB01406,DB12952
DB01406,DB14009
DB00582,DB00207
DB00582,DB00477
DB00582,DB00518
DB00582,DB00567
DB00582,DB01039
DB00582,DB01098
DB00582,DB01198
DB00582,DB01395
DB00582,DB01431
DB00582,DB04896
DB00582,DB08882
DB00582,DB08918
DB00582,DB09030
DB00582,DB09034
DB00582,DB09048
DB00582,DB09071
DB00582,DB09299
DB00582,DB12515
DB00582,DB12952
DB00582,DB14009
DB00625,DB00176
DB00625,DB00207
DB00625,DB00477
DB00625,DB00518
DB00625,DB00567
DB00625,DB00715
DB00625,DB00717
DB00625,DB01039
DB00625,DB01098
DB00625,DB01105
DB00625,DB01149
DB00625,DB01395
DB00625,DB01431
DB00625,DB04884
DB00625,DB06700
DB00625,DB08882
DB00625,DB08953
DB00625,DB09030
DB00625,DB09048
DB00625,DB09071
DB00625,DB09079
DB00625,DB09299
DB00625,DB12141
DB00625,DB12515
DB00625,DB12952
DB00625,DB14009
DB00705,DB00169
DB00705,DB00176
DB00705,DB00185
DB00705,DB00207
DB00705,DB00246
DB00705,DB00297
DB00705,DB00316
DB00705,DB00317
DB00705,DB00318
DB00705,DB00356
DB00705,DB00370
DB00705,DB00377
DB00705,DB00379
DB00705,DB00433
DB00705,DB00477
DB00705,DB00497
DB00705,DB00567
DB00705,DB00608
DB00705,DB00622
DB00705,DB00647
DB00705,DB00674
DB00705,DB00706
DB00705,DB00717
DB00705,DB00734
DB00705,DB01026
DB00705,DB01039
DB00705,DB01074
DB00705,DB01087
DB00705,DB01114
DB00705,DB01115
DB00705,DB01149
DB00705,DB01182
DB00705,DB01184
DB00705,DB01192
DB00705,DB01244
DB00705,DB01267
DB00705,DB01392
DB00705,DB01395
DB00705,DB01409
DB00705,DB01410
DB00705,DB01431
DB00705,DB01466
DB00705,DB01551
DB00705,DB01591
DB00705,DB01621
DB00705,DB01624
DB00705,DB02703
DB00705,DB04861
DB00705,DB04871
DB00705,DB04884
DB00705,DB04896
DB00705,DB04905
DB00705,DB04920
DB00705,DB05271
DB00705,DB05812
DB00705,DB06144
DB00705,DB06148
DB00705,DB06203
DB00705,DB06708
DB00705,DB08882
DB00705,DB08918
DB00705,DB08922
DB00705,DB09030
DB00705,DB09034
DB00705,DB09071
DB00705,DB09079
DB00705,DB09183
DB00705,DB09195
DB00705,DB09238
DB00705,DB09291
DB00705,DB09299
DB00705,DB09555
DB00705,DB11130
DB00705,DB12141
DB00705,DB12161
DB00705,DB12332
DB00705,DB12515
DB00705,DB12952
DB00705,DB13293
DB00976,DB00207
DB00976,DB00477
DB00976,DB00518
DB00976,DB00567
DB00976,DB00717
DB00976,DB01039
DB00976,DB01072
DB00976,DB01098
DB00976,DB01395
DB00976,DB01431
DB00976,DB04896
DB00976,DB08882
DB00976,DB08918
DB00976,DB09030
DB00976,DB09034
DB00976,DB09048
DB00976,DB09071
DB00976,DB09079
DB00976,DB09299
DB00976,DB12141
DB00976,DB12515
DB00976,DB12952
DB00976,DB14009
DB01026,DB00176
DB01026,DB00185
DB01026,DB00207
DB01026,DB00297
DB01026,DB00316
DB01026,DB00317
DB01026,DB00318
DB01026,DB00356
DB01026,DB00370
DB01026,DB00377
DB01026,DB00379
DB01026,DB00420
DB01026,DB00433
DB01026,DB00482
DB01026,DB00518
DB01026,DB00567
DB01026,DB00568
DB01026,DB00647
DB01026,DB00674
DB01026,DB00706
DB01026,DB00715
DB01026,DB00757
DB01026,DB00843
DB01026,DB01028
DB01026,DB01037
DB01026,DB01039
DB01026,DB01072
DB01026,DB01074
DB01026,DB01104
DB01026,DB01136
DB01026,DB01149
DB01026,DB01182
DB01026,DB01192
DB01026,DB01392
DB01026,DB01395
DB01026,DB01409
DB01026,DB01410
DB01026,DB01424
DB01026,DB01431
DB01026,DB01435
DB01026,DB01466
DB01026,DB01551
DB01026,DB01591
DB01026,DB01621
DB01026,DB03783
DB01026,DB04841
DB01026,DB04861
DB01026,DB04871
DB01026,DB04884
DB01026,DB04896
DB01026,DB04905
DB01026,DB04920
DB01026,DB05271
DB01026,DB06144
DB01026,DB06148
DB01026,DB06203
DB01026,DB08882
DB01026,DB08918
DB01026,DB08922
DB01026,DB09030
DB01026,DB09034
DB01026,DB09048
DB01026,DB09071
DB01026,DB09183
DB01026,DB09195
DB01026,DB09288
DB01026,DB09555
DB01026,DB11130
DB01026,DB11614
DB01026,DB12141
DB01026,DB12245
DB01026,DB12332
DB01026,DB12515
DB01026,DB12952
DB01026,DB13293
DB01026,DB14009
DB01072,DB00176
DB01072,DB00207
DB01072,DB00307
DB01072,DB00477
DB01072,DB00518
DB01072,DB00567
DB01072,DB00745
DB01072,DB01039
DB01072,DB01104
DB01072,DB01149
DB01072,DB01167
DB01072,DB01263
DB01072,DB01431
DB01072,DB02703
DB01072,DB04896
DB01072,DB05521
DB01072,DB06636
DB01072,DB06700
DB01072,DB06712
DB01072,DB08882
DB01072,DB08918
DB01072,DB08953
DB01072,DB09030
DB01072,DB09034
DB01072,DB09048
DB01072,DB09071
DB01072,DB09079
DB01072,DB09231
DB01072,DB12141
DB01072,DB12515
DB01072,DB12952
DB01072,DB13179
DB01072,DB14009
DB01072,DB14019
DB01149,DB00169
DB01149,DB00207
DB01149,DB00295
DB01149,DB00318
DB01149,DB00347
DB01149,DB00356
DB01149,DB00377
DB01149,DB00518
DB01149,DB00533
DB01149,DB00567
DB01149,DB00580
DB01149,DB00586
DB01149,DB00617
DB01149,DB00647
DB01149,DB00708
DB01149,DB00757
DB01149,DB00814
DB01149,DB00843
DB01149,DB00857
DB01149,DB00889
DB01149,DB00906
DB01149,DB00949
DB01149,DB00969
DB01149,DB00980
DB01149,DB01028
DB01149,DB01039
DB01149,DB01068
DB01149,DB01074
DB01149,DB01087
DB01149,DB01154
DB01149,DB01192
DB01149,DB01221
DB01149,DB01392
DB01149,DB01395
DB01149,DB01424
DB01149,DB01431
DB01149,DB01435
DB01149,DB01466
DB01149,DB01551
DB01149,DB01559
DB01149,DB01589
DB01149,DB01621
DB01149,DB01628
DB01149,DB02703
DB01149,DB04743
DB01149,DB04828
DB01149,DB04833
DB01149,DB04841
DB01149,DB04871
DB01149,DB04896
DB01149,DB05541
DB01149,DB05812
DB01149,DB06282
DB01149,DB06446
DB01149,DB06470
DB01149,DB06708
DB01149,DB06738
DB01149,DB08439
DB01149,DB08992
DB01149,DB09017
DB01149,DB09030
DB01149,DB09048
DB01149,DB09071
DB01149,DB09079
DB01149,DB09216
DB01149,DB09223
DB01149,DB09238
DB01149,DB09288
DB01149,DB09291
DB01149,DB11130
DB01149,DB12131
DB01149,DB12332
DB01149,DB12515
DB01149,DB12537
DB01149,DB12952
DB01149,DB14009
DB01167,DB00207
DB01167,DB00477
DB01167,DB00518
DB01167,DB00567
DB01167,DB01039
DB01167,DB01395
DB01167,DB01431
DB01167,DB04896
DB01167,DB08882
DB01167,DB08918
DB01167,DB09030
DB01167,DB09034
DB01167,DB09048
DB01167,DB09071
DB01167,DB09079
DB01167,DB12141
DB01167,DB12515
DB01167,DB12952
DB01167,DB14009
DB01211,DB00207
DB01211,DB00477
DB01211,DB00518
DB01211,DB00567
DB01211,DB01039
DB01211,DB01395
DB01211,DB01431
DB01211,DB08882
DB01211,DB09030
DB01211,DB09034
DB01211,DB09048
DB01211,DB09071
DB01211,DB09079
DB01211,DB12141
DB01211,DB12515
DB01211,DB12952
DB01211,DB14009
DB01263,DB00207
DB01263,DB00477
DB01263,DB00518
DB01263,DB00567
DB01263,DB00717
DB01263,DB01039
DB01263,DB01098
DB01263,DB01395
DB01263,DB01431
DB01263,DB04896
DB01263,DB08882
DB01263,DB08918
DB01263,DB09030
DB01263,DB09034
DB01263,DB09048
DB01263,DB09071
DB01263,DB09079
DB01263,DB09299
DB01263,DB12141
DB01263,DB12515
DB01263,DB12952
DB01263,DB14009
DB02520,DB00207
DB02520,DB00246
DB02520,DB00477
DB02520,DB00518
DB02520,DB00567
DB02520,DB00717
DB02520,DB01039
DB02520,DB01072
DB02520,DB01098
DB02520,DB01395
DB02520,DB01431
DB02520,DB01624
DB02520,DB04896
DB02520,DB08882
DB02520,DB08918
DB02520,DB09030
DB02520,DB09034
DB02520,DB09048
DB02520,DB09071
DB02520,DB09079
DB02520,DB09299
DB02520,DB11633
DB02520,DB12141
DB02520,DB12515
DB02520,DB12952
DB02520,DB14009
DB04868,DB00518
DB04868,DB00567
DB04868,DB00717
DB04868,DB01039
DB04868,DB01098
DB04868,DB01395
DB04868,DB01431
DB04868,DB04896
DB04868,DB08882
DB04868,DB08918
DB04868,DB09030
DB04868,DB09034
DB04868,DB09065
DB04868,DB09071
DB04868,DB09079
DB04868,DB12515
DB04868,DB12952
DB04868,DB14009
DB05521,DB00246
DB05521,DB00477
DB05521,DB00518
DB05521,DB00567
DB05521,DB01039
DB05521,DB01098
DB05521,DB01431
DB05521,DB01624
DB05521,DB04896
DB05521,DB08882
DB05521,DB08918
DB05521,DB09030
DB05521,DB09034
DB05521,DB09048
DB05521,DB09071
DB05521,DB09079
DB05521,DB12141
DB05521,DB12515
DB05521,DB12952
DB05521,DB14009
DB08873,DB04896
DB08873,DB08882
DB08873,DB08918
DB08873,DB09048
DB11730,DB09065
DB09101,DB00207
DB09101,DB00246
DB09101,DB00477
DB09101,DB00518
DB09101,DB00567
DB09101,DB01039
DB09101,DB01098
DB09101,DB01431
DB09101,DB01624
DB09101,DB04896
DB09101,DB08882
DB09101,DB08918
DB09101,DB09030
DB09101,DB09034
DB09101,DB09048
DB09101,DB09071
DB09101,DB09079
DB09101,DB12141
DB09101,DB12515
DB09101,DB12952
DB09101,DB14009
DB11730,DB00176
DB11730,DB00307
DB11730,DB00518
DB11730,DB00559
DB11730,DB00567
DB11730,DB00717
DB11730,DB00745
DB11730,DB01039
DB11730,DB01098
DB11730,DB01395
DB11730,DB01431
DB11730,DB02703
DB11730,DB04896
DB11730,DB06290
DB11730,DB06414
DB11730,DB06636
DB11730,DB06700
DB11730,DB08882
DB11730,DB08918
DB11730,DB08953
DB11730,DB09030
DB11730,DB09034
DB11730,DB09048
DB11730,DB09071
DB11730,DB09079
DB11730,DB09299
DB11730,DB12515
DB11730,DB12952
DB11730,DB14009
DB11730,DB14019
DB11779,DB00207
DB11779,DB00246
DB11779,DB00477
DB11779,DB00518
DB11779,DB00567
DB11779,DB00717
DB11779,DB01039
DB11779,DB01072
DB11779,DB01098
DB11779,DB01395
DB11779,DB01431
DB11779,DB01624
DB11779,DB04896
DB11779,DB08882
DB11779,DB08918
DB11779,DB09030
DB11779,DB09034
DB11779,DB09048
DB11779,DB09071
DB11779,DB09079
DB11779,DB09299
DB11779,DB11633
DB11779,DB12141
DB11779,DB12515
DB11779,DB12952
DB11779,DB14009
DB13179,DB00207
DB13179,DB00477
DB13179,DB00518
DB13179,DB00567
DB13179,DB01039
DB13179,DB01395
DB13179,DB01431
DB13179,DB01624
DB13179,DB04896
DB13179,DB08882
DB13179,DB08918
DB13179,DB09030
DB13179,DB09034
DB13179,DB09048
DB13179,DB09071
DB13179,DB09079
DB13179,DB09299
DB13179,DB12141
DB13179,DB12515
DB13179,DB12952
DB13179,DB14009
DB00705,DB01233
DB00932,DB01233
DB01026,DB01233
DB00701,DB01012
DB00701,DB01173
DB00701,DB01218
DB00220,DB01238
DB00220,DB14185
DB00224,DB01238
DB00224,DB14185
DB00696,DB01238
DB00696,DB14185
DB00701,DB01238
DB00701,DB14185
DB00705,DB01238
DB00705,DB14185
DB00763,DB01238
DB00763,DB14185
DB00872,DB01238
DB00872,DB14185
DB00932,DB01238
DB00932,DB14185
DB00976,DB01238
DB00976,DB14185
DB01026,DB01238
DB01026,DB14185
DB01072,DB01238
DB01072,DB14185
DB01118,DB01238
DB01118,DB14185
DB01149,DB01238
DB01149,DB14185
DB01167,DB01238
DB01167,DB14185
DB01232,DB01238
DB01232,DB14185
DB01263,DB01238
DB01263,DB14185
DB01264,DB01238
DB01264,DB14185
DB01406,DB01238
DB01406,DB14185
DB01601,DB01238
DB01601,DB14185
DB02520,DB01238
DB02520,DB14185
DB04868,DB01238
DB04868,DB14185
DB05521,DB01238
DB05521,DB14185
DB09101,DB01238
DB09101,DB14185
DB11779,DB01238
DB11779,DB14185
DB13179,DB01238
DB13179,DB14185
DB00701,DB00857
DB00701,DB06708
DB01072,DB14631
DB11730,DB14631
DB01072,DB14669
DB11730,DB14669
DB00342,DB04896
DB00342,DB08918
DB00625,DB04896
DB00625,DB08918
DB01211,DB04896
DB01211,DB08918
DB06595,DB04896
DB06595,DB08918
DB00763,DB00207
DB00763,DB00717
DB00763,DB01624
DB00763,DB08882
DB00763,DB09034
DB00763,DB11633
DB00763,DB12515
DB00763,DB12952
DB01072,DB06419
DB01118,DB06419
DB11730,DB06419
DB00342,DB00169
DB00932,DB00169
DB00342,DB00185
DB00932,DB00185
DB00696,DB00207
DB00872,DB00207
DB00932,DB00207
DB01118,DB00207
DB01232,DB00207
DB01264,DB00207
DB00932,DB00213
DB00220,DB00224
DB00220,DB00342
DB00220,DB00401
DB00220,DB01023
DB00220,DB01232
DB00220,DB06228
DB00342,DB00281
DB00932,DB00281
DB01232,DB00281
DB01118,DB00286
DB00342,DB00295
DB00872,DB00295
DB00932,DB00295
DB01232,DB00295
DB00342,DB00297
DB00932,DB00297
DB00342,DB00317
DB00932,DB00317
DB00342,DB00318
DB00932,DB00318
DB00342,DB00343
DB00932,DB00343
DB00342,DB00356
DB00932,DB00356
DB00342,DB00365
DB01118,DB00365
DB01232,DB00365
DB00342,DB00370
DB00932,DB00370
DB01118,DB00370
DB00342,DB00377
DB00932,DB00377
DB00342,DB00379
DB00932,DB00379
DB00342,DB00393
DB00342,DB00420
DB00932,DB00420
DB00342,DB00433
DB00932,DB00433
DB00342,DB00477
DB00932,DB00477
DB00342,DB00482
DB00932,DB00482
DB00932,DB00490
DB00932,DB00496
DB00342,DB00497
DB00932,DB00497
DB00342,DB00514
DB00932,DB00514
DB00342,DB00518
DB00696,DB00518
DB00872,DB00518
DB00932,DB00518
DB01118,DB00518
DB01232,DB00518
DB01264,DB00518
DB01601,DB00518
DB00342,DB00539
DB00872,DB00539
DB00932,DB00539
DB01118,DB00539
DB01232,DB00539
DB00342,DB00567
DB00696,DB00567
DB00872,DB00567
DB00932,DB00567
DB01118,DB00567
DB01232,DB00567
DB01264,DB00567
DB01601,DB00567
DB00342,DB00568
DB00932,DB00568
DB00342,DB00571
DB01232,DB00571
DB00342,DB00586
DB01118,DB00604
DB00342,DB00608
DB00932,DB00608
DB01232,DB00608
DB00872,DB00612
DB00932,DB00612
DB01232,DB00612
DB01601,DB00612
DB00342,DB00622
DB00932,DB00622
DB00625,DB11633
DB00342,DB00647
DB00932,DB00647
DB01118,DB00673
DB00342,DB00674
DB00932,DB00674
DB01232,DB00688
DB00696,DB11633
DB00342,DB00701
DB00701,DB00458
DB00701,DB00496
DB00701,DB00932
DB00705,DB00216
DB00705,DB00490
DB00705,DB00496
DB00705,DB00932
DB00705,DB11633
DB00342,DB00706
DB00932,DB00706
DB00342,DB00715
DB00932,DB00715
DB00342,DB00717
DB00696,DB00717
DB00872,DB00717
DB00932,DB00717
DB01118,DB00717
DB01232,DB00717
DB00342,DB00731
DB00932,DB00731
DB00342,DB00734
DB00696,DB00734
DB00932,DB00734
DB01232,DB00734
DB00342,DB00757
DB00932,DB00757
DB01232,DB00758
DB01118,DB00759
DB01118,DB00778
DB00932,DB00843
DB00872,DB11633
DB00342,DB00904
DB00932,DB00904
DB01232,DB00904
DB00342,DB00909
DB01232,DB00909
DB00224,DB00912
DB00932,DB00912
DB01232,DB00912
DB01264,DB00912
DB00342,DB00921
DB00932,DB00921
DB01118,DB00921
DB00932,DB01142
DB00932,DB11633
DB00342,DB00972
DB00932,DB00972
DB00976,DB11633
DB01232,DB00977
DB00342,DB01026
DB01026,DB00490
DB01026,DB00496
DB00932,DB01026
DB00342,DB01028
DB00932,DB01028
DB00342,DB01037
DB00932,DB01037
DB00342,DB01039
DB00696,DB01039
DB00872,DB01039
DB00932,DB01039
DB01232,DB01039
DB01264,DB01039
DB01601,DB01039
DB00342,DB01054
DB01232,DB01054
DB00342,DB01074
DB00932,DB01074
DB00342,DB01087
DB00932,DB01087
DB00342,DB01098
DB00696,DB01098
DB00872,DB01098
DB01232,DB01098
DB01232,DB01103
DB00342,DB01104
DB00696,DB01104
DB00932,DB01104
DB00696,DB01105
DB00342,DB01114
DB00932,DB01114
DB00342,DB01136
DB00932,DB01136
DB01232,DB01136
DB00342,DB01149
DB01149,DB00454
DB01149,DB00496
DB00932,DB01149
DB01149,DB06228
DB01149,DB08794
DB01149,DB11633
DB01149,DB13347
DB01118,DB01154
DB01118,DB01173
DB00342,DB01182
DB01232,DB01182
DB00932,DB01184
DB01232,DB01184
DB00342,DB01192
DB00932,DB01192
DB00342,DB01244
DB00872,DB01261
DB00932,DB01261
DB01232,DB01261
DB00342,DB01267
DB00696,DB01267
DB00872,DB01267
DB00342,DB01384
DB00696,DB01384
DB00872,DB01384
DB00932,DB01384
DB01118,DB01384
DB01232,DB01384
DB01264,DB01384
DB00342,DB01392
DB00932,DB01392
DB00932,DB01409
DB00342,DB01410
DB00932,DB01410
DB00342,DB01424
DB00932,DB01424
DB00342,DB01431
DB00696,DB01431
DB00872,DB01431
DB00932,DB01431
DB01118,DB01431
DB01232,DB01431
DB01264,DB01431
DB01601,DB01431
DB00342,DB01435
DB00932,DB01435
DB00342,DB01466
DB00932,DB01466
DB00342,DB01551
DB00932,DB01551
DB00224,DB01583
DB00932,DB01583
DB01232,DB01583
DB01264,DB01583
DB01601,DB01583
DB01118,DB01587
DB00342,DB01591
DB00932,DB01591
DB00342,DB01621
DB00932,DB01621
DB00342,DB01624
DB00696,DB01624
DB00872,DB01624
DB00932,DB01624
DB01232,DB01624
DB01264,DB01624
DB01118,DB01628
DB00342,DB02703
DB00932,DB02703
DB00342,DB03783
DB00932,DB03783
DB00342,DB04841
DB00932,DB04841
DB00342,DB04861
DB00932,DB04861
DB00342,DB04871
DB00932,DB04871
DB00342,DB04884
DB00932,DB04884
DB00696,DB04896
DB00872,DB04896
DB00932,DB04896
DB01118,DB04896
DB01232,DB04896
DB01264,DB04896
DB01601,DB04896
DB00696,DB05039
DB00872,DB05039
DB00932,DB05039
DB01118,DB05039
DB01232,DB05039
DB01601,DB05039
DB00342,DB05271
DB00932,DB05271
DB01118,DB05482
DB00342,DB05812
DB00932,DB05812
DB00342,DB06144
DB00932,DB06144
DB00932,DB06148
DB00342,DB06203
DB00932,DB06203
DB00872,DB06403
DB00932,DB06403
DB01118,DB06403
DB01232,DB06403
DB01601,DB06403
DB06595,DB11633
DB00872,DB06605
DB01232,DB06605
DB00872,DB06670
DB00932,DB06670
DB01232,DB06670
DB01118,DB06700
DB08873,DB11633
DB00696,DB08893
DB00872,DB08893
DB01232,DB08893
DB00872,DB08907
DB00932,DB08907
DB01118,DB08907
DB01232,DB08907
DB01601,DB08907
DB00872,DB08918
DB00932,DB08918
DB01232,DB08918
DB01264,DB08918
DB01601,DB08918
DB00342,DB08922
DB00932,DB08922
DB01118,DB08953
DB01118,DB08970
DB00342,DB09030
DB00696,DB09030
DB00872,DB09030
DB01118,DB09030
DB01232,DB09030
DB01264,DB09030
DB01601,DB09030
DB00342,DB09034
DB00872,DB09034
DB00932,DB09034
DB01118,DB09034
DB01232,DB09034
DB01264,DB09034
DB01601,DB09034
DB00342,DB09048
DB00932,DB09048
DB01118,DB09048
DB01118,DB09065
DB00342,DB09068
DB00932,DB09068
DB00342,DB09071
DB00696,DB09071
DB00872,DB09071
DB00932,DB09071
DB01232,DB09071
DB01264,DB09071
